NPartida,Time,Camisa,Apelido,href
56,Atlético Mineiro - MG,8,Edenilson,https://www.cbf.com.br/futebol-brasileiro/atletas/306270?exercicio=2023
56,Internacional - RS,1,Keiller,https://www.cbf.com.br/futebol-brasileiro/atletas/363886?exercicio=2023
56,Internacional - RS,36,THAUAN LARA,https://www.cbf.com.br/futebol-brasileiro/atletas/616284?exercicio=2023
56,Internacional - RS,44,Vitão,https://www.cbf.com.br/futebol-brasileiro/atletas/506499?exercicio=2023
56,Internacional - RS,41,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/586449?exercicio=2023
56,Internacional - RS,22,Nicolas Hernandez,https://www.cbf.com.br/futebol-brasileiro/atletas/725558?exercicio=2023
56,Internacional - RS,40,Romulo,https://www.cbf.com.br/futebol-brasileiro/atletas/524647?exercicio=2023
56,Internacional - RS,33,Gabriel  Baralhas,https://www.cbf.com.br/futebol-brasileiro/atletas/435315?exercicio=2023
56,Internacional - RS,14,Carlos de Pena,https://www.cbf.com.br/futebol-brasileiro/atletas/756803?exercicio=2023
56,Internacional - RS,25,Gabriel Mercado,https://www.cbf.com.br/futebol-brasileiro/atletas/723593?exercicio=2023
56,Internacional - RS,16,BUSTOS,https://www.cbf.com.br/futebol-brasileiro/atletas/750897?exercicio=2023
56,Internacional - RS,45,Lucca,https://www.cbf.com.br/futebol-brasileiro/atletas/587391?exercicio=2023
56,Internacional - RS,9,Luiz Adriano,https://www.cbf.com.br/futebol-brasileiro/atletas/165924?exercicio=2023
56,Internacional - RS,35,Alexandre,https://www.cbf.com.br/futebol-brasileiro/atletas/420130?exercicio=2023
56,Internacional - RS,28,Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/302136?exercicio=2023
56,Internacional - RS,11,WANDERSON,https://www.cbf.com.br/futebol-brasileiro/atletas/753325?exercicio=2023
56,Internacional - RS,27,Mauricio,https://www.cbf.com.br/futebol-brasileiro/atletas/542337?exercicio=2023
56,Atlético Mineiro - MG,31,Matheus Mendes,https://www.cbf.com.br/futebol-brasileiro/atletas/462152?exercicio=2023
56,Atlético Mineiro - MG,27,Vitinho,https://www.cbf.com.br/futebol-brasileiro/atletas/657735?exercicio=2023
56,Atlético Mineiro - MG,42,Cadu,https://www.cbf.com.br/futebol-brasileiro/atletas/630099?exercicio=2023
56,Atlético Mineiro - MG,4,Rever,https://www.cbf.com.br/futebol-brasileiro/atletas/167509?exercicio=2023
56,Atlético Mineiro - MG,6,Dodo,https://www.cbf.com.br/futebol-brasileiro/atletas/187787?exercicio=2023
56,Internacional - RS,31,John,https://www.cbf.com.br/futebol-brasileiro/atletas/385767?exercicio=2023
56,Internacional - RS,21,Igor Gomes,https://www.cbf.com.br/futebol-brasileiro/atletas/535449?exercicio=2023
56,Internacional - RS,43,Felipe Motta,https://www.cbf.com.br/futebol-brasileiro/atletas/618917?exercicio=2023
56,Internacional - RS,26,Estevao,https://www.cbf.com.br/futebol-brasileiro/atletas/553452?exercicio=2023
56,Internacional - RS,42,Gabriel Barros,https://www.cbf.com.br/futebol-brasileiro/atletas/539977?exercicio=2023
56,Internacional - RS,15,Lucas Ramos,https://www.cbf.com.br/futebol-brasileiro/atletas/536592?exercicio=2023
56,Internacional - RS,47,Vinicius Rangel,https://www.cbf.com.br/futebol-brasileiro/atletas/615667?exercicio=2023
57,Grêmio - RS,12,Gabriel Grando,https://www.cbf.com.br/futebol-brasileiro/atletas/443904?exercicio=2023
57,Grêmio - RS,58,Thomas Luciano,https://www.cbf.com.br/futebol-brasileiro/atletas/555280?exercicio=2023
57,Grêmio - RS,53,G. Martins,https://www.cbf.com.br/futebol-brasileiro/atletas/623588?exercicio=2023
57,Grêmio - RS,23,Pepe,https://www.cbf.com.br/futebol-brasileiro/atletas/321898?exercicio=2023
57,Grêmio - RS,48,Zinho,https://www.cbf.com.br/futebol-brasileiro/atletas/600281?exercicio=2023
57,Grêmio - RS,9,Suarez,https://www.cbf.com.br/futebol-brasileiro/atletas/793604?exercicio=2023
57,Grêmio - RS,11,Vina,https://www.cbf.com.br/futebol-brasileiro/atletas/294769?exercicio=2023
57,Grêmio - RS,45,Mila,https://www.cbf.com.br/futebol-brasileiro/atletas/587745?exercicio=2023
57,Grêmio - RS,39,Bitello,https://www.cbf.com.br/futebol-brasileiro/atletas/540533?exercicio=2023
57,Grêmio - RS,7,Nathan,https://www.cbf.com.br/futebol-brasileiro/atletas/344314?exercicio=2023
57,Grêmio - RS,20,Villasanti,https://www.cbf.com.br/futebol-brasileiro/atletas/727270?exercicio=2023
57,Grêmio - RS,22,Reinaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/332318?exercicio=2023
57,Grêmio - RS,34,Bruno Alves,https://www.cbf.com.br/futebol-brasileiro/atletas/312015?exercicio=2023
57,Grêmio - RS,19,Cristaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/793449?exercicio=2023
57,Grêmio - RS,13,Galdino,https://www.cbf.com.br/futebol-brasileiro/atletas/415027?exercicio=2023
57,Grêmio - RS,4,Kannemann,https://www.cbf.com.br/futebol-brasileiro/atletas/554626?exercicio=2023
57,Fortaleza - CE,1,João Ricardo,https://www.cbf.com.br/futebol-brasileiro/atletas/298660?exercicio=2023
57,Fortaleza - CE,3,Brayan Ceballos,https://www.cbf.com.br/futebol-brasileiro/atletas/749185?exercicio=2023
57,Fortaleza - CE,4,Christian,https://www.cbf.com.br/futebol-brasileiro/atletas/170255?exercicio=2023
57,Fortaleza - CE,6,Bruno Pacheco,https://www.cbf.com.br/futebol-brasileiro/atletas/333975?exercicio=2023
57,Fortaleza - CE,11,Romarinho,https://www.cbf.com.br/futebol-brasileiro/atletas/413857?exercicio=2023
57,Fortaleza - CE,20,Dudu,https://www.cbf.com.br/futebol-brasileiro/atletas/405061?exercicio=2023
57,Fortaleza - CE,27,Calebe,https://www.cbf.com.br/futebol-brasileiro/atletas/440499?exercicio=2023
57,Fortaleza - CE,7,Pochettino,https://www.cbf.com.br/futebol-brasileiro/atletas/793676?exercicio=2023
57,Fortaleza - CE,35,HERCULES,https://www.cbf.com.br/futebol-brasileiro/atletas/658410?exercicio=2023
57,Fortaleza - CE,22,Yago,https://www.cbf.com.br/futebol-brasileiro/atletas/364829?exercicio=2023
57,Fortaleza - CE,88,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/180632?exercicio=2023
57,Fortaleza - CE,8,Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/336119?exercicio=2023
57,Fortaleza - CE,25,Zanocelo,https://www.cbf.com.br/futebol-brasileiro/atletas/543163?exercicio=2023
57,Fortaleza - CE,9,Lucero,https://www.cbf.com.br/futebol-brasileiro/atletas/793834?exercicio=2023
57,Fortaleza - CE,18,Silvio Romero,https://www.cbf.com.br/futebol-brasileiro/atletas/749665?exercicio=2023
57,Grêmio - RS,1,Brenno,https://www.cbf.com.br/futebol-brasileiro/atletas/433923?exercicio=2023
57,Grêmio - RS,8,Carballo,https://www.cbf.com.br/futebol-brasileiro/atletas/793428?exercicio=2023
57,Grêmio - RS,17,Gustavo,https://www.cbf.com.br/futebol-brasileiro/atletas/539206?exercicio=2023
57,Grêmio - RS,77,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/646081?exercicio=2023
57,Grêmio - RS,15,Uvini,https://www.cbf.com.br/futebol-brasileiro/atletas/187314?exercicio=2023
57,Grêmio - RS,16,Lucas Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/320111?exercicio=2023
57,Grêmio - RS,54,Cuiabano,https://www.cbf.com.br/futebol-brasileiro/atletas/613238?exercicio=2023
57,Fortaleza - CE,12,Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/548496?exercicio=2023
57,Fortaleza - CE,2,Guilherme,https://www.cbf.com.br/futebol-brasileiro/atletas/348138?exercicio=2023
57,Fortaleza - CE,14,Bernardo,https://www.cbf.com.br/futebol-brasileiro/atletas/500953?exercicio=2023
57,Fortaleza - CE,17,Welison,https://www.cbf.com.br/futebol-brasileiro/atletas/313780?exercicio=2023
57,Fortaleza - CE,10,Lucas Crispim,https://www.cbf.com.br/futebol-brasileiro/atletas/316748?exercicio=2023
57,Fortaleza - CE,30,Mauricio Kozlinski,https://www.cbf.com.br/futebol-brasileiro/atletas/296645?exercicio=2023
57,Fortaleza - CE,37,Alix,https://www.cbf.com.br/futebol-brasileiro/atletas/701439?exercicio=2023
58,Athletico Paranaense - PR,1,Bento,https://www.cbf.com.br/futebol-brasileiro/atletas/446408?exercicio=2023
58,Athletico Paranaense - PR,6,Fernando,https://www.cbf.com.br/futebol-brasileiro/atletas/528447?exercicio=2023
58,Athletico Paranaense - PR,88,Christian,https://www.cbf.com.br/futebol-brasileiro/atletas/546294?exercicio=2023
58,Athletico Paranaense - PR,14,Canobbio,https://www.cbf.com.br/futebol-brasileiro/atletas/756284?exercicio=2023
58,Athletico Paranaense - PR,26,Erick,https://www.cbf.com.br/futebol-brasileiro/atletas/376073?exercicio=2023
58,Athletico Paranaense - PR,5,Fernandinho,https://www.cbf.com.br/futebol-brasileiro/atletas/160735?exercicio=2023
58,Athletico Paranaense - PR,92,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/307317?exercicio=2023
58,Athletico Paranaense - PR,11,Willian,https://www.cbf.com.br/futebol-brasileiro/atletas/166061?exercicio=2023
58,Athletico Paranaense - PR,10,David Terans,https://www.cbf.com.br/futebol-brasileiro/atletas/630170?exercicio=2023
58,Athletico Paranaense - PR,8,Vitor Bueno,https://www.cbf.com.br/futebol-brasileiro/atletas/322748?exercicio=2023
58,Athletico Paranaense - PR,9,Vitor Roque,https://www.cbf.com.br/futebol-brasileiro/atletas/631735?exercicio=2023
58,Athletico Paranaense - PR,2,Khellven,https://www.cbf.com.br/futebol-brasileiro/atletas/557878?exercicio=2023
58,Athletico Paranaense - PR,22,Madson,https://www.cbf.com.br/futebol-brasileiro/atletas/321829?exercicio=2023
58,Athletico Paranaense - PR,44,Thiago Heleno,https://www.cbf.com.br/futebol-brasileiro/atletas/171788?exercicio=2023
58,Athletico Paranaense - PR,34,Pedro Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/352037?exercicio=2023
58,Athletico Paranaense - PR,3,Ze Ivaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/409873?exercicio=2023
58,Athletico Paranaense - PR,23,Leo Linck,https://www.cbf.com.br/futebol-brasileiro/atletas/523801?exercicio=2023
58,Athletico Paranaense - PR,80,Alex Santana,https://www.cbf.com.br/futebol-brasileiro/atletas/354387?exercicio=2023
58,Athletico Paranaense - PR,17,Hugo Moura,https://www.cbf.com.br/futebol-brasileiro/atletas/380655?exercicio=2023
58,Athletico Paranaense - PR,42,Matheus Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/502008?exercicio=2023
58,Athletico Paranaense - PR,28,Cuello,https://www.cbf.com.br/futebol-brasileiro/atletas/695547?exercicio=2023
58,Athletico Paranaense - PR,19,Thiago,https://www.cbf.com.br/futebol-brasileiro/atletas/584170?exercicio=2023
58,Athletico Paranaense - PR,21,Vinícius Kauê,https://www.cbf.com.br/futebol-brasileiro/atletas/567420?exercicio=2023
59,Bahia - BA,22,Marcos Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/318563?exercicio=2023
59,Bahia - BA,31,Vitor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/300140?exercicio=2023
59,Bahia - BA,7,Ademir,https://www.cbf.com.br/futebol-brasileiro/atletas/438212?exercicio=2023
59,Bahia - BA,79,Matheus Bahia,https://www.cbf.com.br/futebol-brasileiro/atletas/431101?exercicio=2023
59,Bahia - BA,66,Ryan,https://www.cbf.com.br/futebol-brasileiro/atletas/527542?exercicio=2023
59,Bahia - BA,14,Arthur Sales,https://www.cbf.com.br/futebol-brasileiro/atletas/567000?exercicio=2023
59,Bahia - BA,37,Kayky Chagas,https://www.cbf.com.br/futebol-brasileiro/atletas/599954?exercicio=2023
59,Bahia - BA,29,Jacare,https://www.cbf.com.br/futebol-brasileiro/atletas/567698?exercicio=2023
59,Bahia - BA,4,Kanu,https://www.cbf.com.br/futebol-brasileiro/atletas/355418?exercicio=2023
59,Bahia - BA,16,Thaciano,https://www.cbf.com.br/futebol-brasileiro/atletas/391953?exercicio=2023
59,Bahia - BA,5,Rezende,https://www.cbf.com.br/futebol-brasileiro/atletas/315696?exercicio=2023
59,Bahia - BA,8,Cauly,https://www.cbf.com.br/futebol-brasileiro/atletas/794197?exercicio=2023
59,Bahia - BA,11,Biel,https://www.cbf.com.br/futebol-brasileiro/atletas/526885?exercicio=2023
59,Bahia - BA,20,Yago Felipe,https://www.cbf.com.br/futebol-brasileiro/atletas/303718?exercicio=2023
59,Bahia - BA,26,Acevedo,https://www.cbf.com.br/futebol-brasileiro/atletas/793460?exercicio=2023
59,Flamengo - RJ,25,Matheus Cunha,https://www.cbf.com.br/futebol-brasileiro/atletas/524493?exercicio=2023
59,Flamengo - RJ,1,Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293428?exercicio=2023
59,Flamengo - RJ,42,Matheus França,https://www.cbf.com.br/futebol-brasileiro/atletas/613444?exercicio=2023
59,Flamengo - RJ,32,VIDAL,https://www.cbf.com.br/futebol-brasileiro/atletas/773820?exercicio=2023
59,Flamengo - RJ,10,Gabriel Barbosa,https://www.cbf.com.br/futebol-brasileiro/atletas/337830?exercicio=2023
59,Flamengo - RJ,15,Fabricio Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/389228?exercicio=2023
59,Flamengo - RJ,4,Leo Pereira,https://www.cbf.com.br/futebol-brasileiro/atletas/310373?exercicio=2023
59,Flamengo - RJ,11,Everton,https://www.cbf.com.br/futebol-brasileiro/atletas/379065?exercicio=2023
59,Flamengo - RJ,27,Bruno Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/401839?exercicio=2023
59,Flamengo - RJ,14,De Arrascaeta,https://www.cbf.com.br/futebol-brasileiro/atletas/521990?exercicio=2023
59,Flamengo - RJ,29,Victor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/610109?exercicio=2023
59,Flamengo - RJ,8,Thiago Maia,https://www.cbf.com.br/futebol-brasileiro/atletas/384124?exercicio=2023
59,Flamengo - RJ,5,Erick Pulgar,https://www.cbf.com.br/futebol-brasileiro/atletas/777370?exercicio=2023
59,Flamengo - RJ,23,David Luiz,https://www.cbf.com.br/futebol-brasileiro/atletas/172367?exercicio=2023
59,Flamengo - RJ,43,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/658877?exercicio=2023
59,Flamengo - RJ,6,Ayrton Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/432491?exercicio=2023
59,Bahia - BA,77,Mateus Claus,https://www.cbf.com.br/futebol-brasileiro/atletas/350716?exercicio=2023
59,Bahia - BA,40,Cicinho,https://www.cbf.com.br/futebol-brasileiro/atletas/185679?exercicio=2023
59,Bahia - BA,3,Gabriel Xavier,https://www.cbf.com.br/futebol-brasileiro/atletas/547837?exercicio=2023
59,Bahia - BA,10,Daniel,https://www.cbf.com.br/futebol-brasileiro/atletas/308495?exercicio=2023
59,Bahia - BA,23,Patrick Verhon,https://www.cbf.com.br/futebol-brasileiro/atletas/642381?exercicio=2023
59,Bahia - BA,19,Mugni,https://www.cbf.com.br/futebol-brasileiro/atletas/459744?exercicio=2023
59,Bahia - BA,17,Diego Rosa,https://www.cbf.com.br/futebol-brasileiro/atletas/562534?exercicio=2023
59,Bahia - BA,33,David Duarte,https://www.cbf.com.br/futebol-brasileiro/atletas/348537?exercicio=2023
59,Flamengo - RJ,38,Andre,https://www.cbf.com.br/futebol-brasileiro/atletas/683481?exercicio=2023
59,Flamengo - RJ,7,Éverton Ribeiro,https://www.cbf.com.br/futebol-brasileiro/atletas/177444?exercicio=2023
59,Flamengo - RJ,48,Igor Jesus,https://www.cbf.com.br/futebol-brasileiro/atletas/568563?exercicio=2023
59,Flamengo - RJ,30,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/292526?exercicio=2023
59,Flamengo - RJ,3,Rodrigo Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/316645?exercicio=2023
59,Flamengo - RJ,31,Marinho,https://www.cbf.com.br/futebol-brasileiro/atletas/184307?exercicio=2023
59,Flamengo - RJ,40,Matheus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/613609?exercicio=2023
60,America Saf - MG,1,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/168926?exercicio=2023
60,America Saf - MG,10,Martin Benitez,https://www.cbf.com.br/futebol-brasileiro/atletas/695297?exercicio=2023
60,America Saf - MG,87,MIKAEL,https://www.cbf.com.br/futebol-brasileiro/atletas/599514?exercicio=2023
60,America Saf - MG,78,Renato,https://www.cbf.com.br/futebol-brasileiro/atletas/581782?exercicio=2023
60,America Saf - MG,45,Ricardo Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/327667?exercicio=2023
60,America Saf - MG,25,Marcinho,https://www.cbf.com.br/futebol-brasileiro/atletas/315637?exercicio=2023
60,America Saf - MG,3,Iago,https://www.cbf.com.br/futebol-brasileiro/atletas/412852?exercicio=2023
60,America Saf - MG,6,Marlon,https://www.cbf.com.br/futebol-brasileiro/atletas/316223?exercicio=2023
60,America Saf - MG,99,Aloisio,https://www.cbf.com.br/futebol-brasileiro/atletas/173538?exercicio=2023
60,America Saf - MG,9,Wellington Paulista,https://www.cbf.com.br/futebol-brasileiro/atletas/152788?exercicio=2023
60,America Saf - MG,16,Ale,https://www.cbf.com.br/futebol-brasileiro/atletas/311988?exercicio=2023
60,America Saf - MG,8,Juninho,https://www.cbf.com.br/futebol-brasileiro/atletas/337261?exercicio=2023
60,America Saf - MG,5,Emmanuel Martinez,https://www.cbf.com.br/futebol-brasileiro/atletas/779735?exercicio=2023
60,America Saf - MG,33,Eder,https://www.cbf.com.br/futebol-brasileiro/atletas/318115?exercicio=2023
60,America Saf - MG,11,Felipe Azevedo,https://www.cbf.com.br/futebol-brasileiro/atletas/175557?exercicio=2023
60,America Saf - MG,27,Mateus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/316729?exercicio=2023
60,Cruzeiro Saf - MG,1,Rafael Cabral,https://www.cbf.com.br/futebol-brasileiro/atletas/292253?exercicio=2023
60,Cruzeiro Saf - MG,4,Luciano Castan,https://www.cbf.com.br/futebol-brasileiro/atletas/292282?exercicio=2023
60,Cruzeiro Saf - MG,3,Marlon,https://www.cbf.com.br/futebol-brasileiro/atletas/364054?exercicio=2023
60,Cruzeiro Saf - MG,23,Filipe Machado,https://www.cbf.com.br/futebol-brasileiro/atletas/383537?exercicio=2023
60,Cruzeiro Saf - MG,12,William,https://www.cbf.com.br/futebol-brasileiro/atletas/309438?exercicio=2023
60,Cruzeiro Saf - MG,33,Igor Marques Paciencia Cardoso,https://www.cbf.com.br/futebol-brasileiro/atletas/460331?exercicio=2023
60,Cruzeiro Saf - MG,17,Ramiro,https://www.cbf.com.br/futebol-brasileiro/atletas/295418?exercicio=2023
60,Cruzeiro Saf - MG,18,Matheus,https://www.cbf.com.br/futebol-brasileiro/atletas/376217?exercicio=2023
60,Cruzeiro Saf - MG,6,Lucas Oliveira,https://www.cbf.com.br/futebol-brasileiro/atletas/349619?exercicio=2023
60,Cruzeiro Saf - MG,11,Wesley Ribeiro Silva,https://www.cbf.com.br/futebol-brasileiro/atletas/517179?exercicio=2023
60,Cruzeiro Saf - MG,22,Stênio,https://www.cbf.com.br/futebol-brasileiro/atletas/568151?exercicio=2023
60,Cruzeiro Saf - MG,99,Henrique Dourado,https://www.cbf.com.br/futebol-brasileiro/atletas/189708?exercicio=2023
60,Cruzeiro Saf - MG,21,Gilberto,https://www.cbf.com.br/futebol-brasileiro/atletas/185444?exercicio=2023
60,Cruzeiro Saf - MG,9,Bruno Rodrigues,https://www.cbf.com.br/futebol-brasileiro/atletas/404399?exercicio=2023
60,Cruzeiro Saf - MG,8,Neto,https://www.cbf.com.br/futebol-brasileiro/atletas/383527?exercicio=2023
60,Cruzeiro Saf - MG,5,Wallisson,https://www.cbf.com.br/futebol-brasileiro/atletas/532986?exercicio=2023
60,America Saf - MG,14,Mateus,https://www.cbf.com.br/futebol-brasileiro/atletas/331915?exercicio=2023
60,America Saf - MG,4,Wanderson,https://www.cbf.com.br/futebol-brasileiro/atletas/300394?exercicio=2023
60,America Saf - MG,28,Breno Lemos,https://www.cbf.com.br/futebol-brasileiro/atletas/586745?exercicio=2023
60,America Saf - MG,22,Danilo,https://www.cbf.com.br/futebol-brasileiro/atletas/183755?exercicio=2023
60,America Saf - MG,17,Gonzalo Mastriani,https://www.cbf.com.br/futebol-brasileiro/atletas/779527?exercicio=2023
60,America Saf - MG,19,H. Almeida,https://www.cbf.com.br/futebol-brasileiro/atletas/178303?exercicio=2023
60,America Saf - MG,21,Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/337242?exercicio=2023
60,Cruzeiro Saf - MG,98,Anderson Paixão,https://www.cbf.com.br/futebol-brasileiro/atletas/311316?exercicio=2023
60,Cruzeiro Saf - MG,29,Reynaldo,https://www.cbf.com.br/futebol-brasileiro/atletas/352000?exercicio=2023
60,Cruzeiro Saf - MG,20,Ian,https://www.cbf.com.br/futebol-brasileiro/atletas/610404?exercicio=2023
60,Cruzeiro Saf - MG,70,Juan Christian,https://www.cbf.com.br/futebol-brasileiro/atletas/551796?exercicio=2023
60,Cruzeiro Saf - MG,10,Nikao,https://www.cbf.com.br/futebol-brasileiro/atletas/306616?exercicio=2023
60,Cruzeiro Saf - MG,48,Daniel JR,https://www.cbf.com.br/futebol-brasileiro/atletas/551333?exercicio=2023
60,Cruzeiro Saf - MG,27,Neris,https://www.cbf.com.br/futebol-brasileiro/atletas/333318?exercicio=2023
61,Flamengo - RJ,1,Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/293428?exercicio=2023
61,Flamengo - RJ,6,Ayrton Lucas,https://www.cbf.com.br/futebol-brasileiro/atletas/432491?exercicio=2023
61,Flamengo - RJ,5,Erick Pulgar,https://www.cbf.com.br/futebol-brasileiro/atletas/777370?exercicio=2023
61,Flamengo - RJ,32,VIDAL,https://www.cbf.com.br/futebol-brasileiro/atletas/773820?exercicio=2023
61,Flamengo - RJ,15,Fabricio Bruno,https://www.cbf.com.br/futebol-brasileiro/atletas/389228?exercicio=2023
61,Flamengo - RJ,20,Gerson,https://www.cbf.com.br/futebol-brasileiro/atletas/310733?exercicio=2023
61,Flamengo - RJ,4,Leo Pereira,https://www.cbf.com.br/futebol-brasileiro/atletas/310373?exercicio=2023
61,Flamengo - RJ,9,Pedro,https://www.cbf.com.br/futebol-brasileiro/atletas/303716?exercicio=2023
61,Flamengo - RJ,11,Everton,https://www.cbf.com.br/futebol-brasileiro/atletas/379065?exercicio=2023
61,Flamengo - RJ,8,Thiago Maia,https://www.cbf.com.br/futebol-brasileiro/atletas/384124?exercicio=2023
61,Flamengo - RJ,43,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/658877?exercicio=2023
61,Flamengo - RJ,29,Victor Hugo,https://www.cbf.com.br/futebol-brasileiro/atletas/610109?exercicio=2023
61,Flamengo - RJ,40,Matheus Gonçalves,https://www.cbf.com.br/futebol-brasileiro/atletas/613609?exercicio=2023
61,Flamengo - RJ,10,Gabriel Barbosa,https://www.cbf.com.br/futebol-brasileiro/atletas/337830?exercicio=2023
61,Corinthians - SP,12,Cássio,https://www.cbf.com.br/futebol-brasileiro/atletas/166276?exercicio=2023
61,Corinthians - SP,9,Yuri Alberto,https://www.cbf.com.br/futebol-brasileiro/atletas/436395?exercicio=2023
61,Corinthians - SP,11,Angel Romero,https://www.cbf.com.br/futebol-brasileiro/atletas/507462?exercicio=2023
61,Corinthians - SP,10,Roger Guedes,https://www.cbf.com.br/futebol-brasileiro/atletas/389307?exercicio=2023
61,Corinthians - SP,28,Adson,https://www.cbf.com.br/futebol-brasileiro/atletas/513472?exercicio=2023
61,Corinthians - SP,36,Wesley,https://www.cbf.com.br/futebol-brasileiro/atletas/686457?exercicio=2023
61,Corinthians - SP,25,Bruno Mendez,https://www.cbf.com.br/futebol-brasileiro/atletas/648335?exercicio=2023
61,Corinthians - SP,23,Fagner,https://www.cbf.com.br/futebol-brasileiro/atletas/177050?exercicio=2023
61,Corinthians - SP,5,Fausto,https://www.cbf.com.br/futebol-brasileiro/atletas/776923?exercicio=2023
61,Corinthians - SP,21,Matheus Bidu,https://www.cbf.com.br/futebol-brasileiro/atletas/502230?exercicio=2023
61,Corinthians - SP,34,Murillo,https://www.cbf.com.br/futebol-brasileiro/atletas/580808?exercicio=2023
61,Corinthians - SP,4,Gil,https://www.cbf.com.br/futebol-brasileiro/atletas/178854?exercicio=2023
61,Corinthians - SP,15,Paulinho,https://www.cbf.com.br/futebol-brasileiro/atletas/179382?exercicio=2023
61,Corinthians - SP,7,Maycon,https://www.cbf.com.br/futebol-brasileiro/atletas/339242?exercicio=2023
61,Flamengo - RJ,25,Matheus Cunha,https://www.cbf.com.br/futebol-brasileiro/atletas/524493?exercicio=2023
61,Flamengo - RJ,42,Matheus França,https://www.cbf.com.br/futebol-brasileiro/atletas/613444?exercicio=2023
61,Flamengo - RJ,30,Pablo,https://www.cbf.com.br/futebol-brasileiro/atletas/292526?exercicio=2023
61,Flamengo - RJ,31,Marinho,https://www.cbf.com.br/futebol-brasileiro/atletas/184307?exercicio=2023
61,Flamengo - RJ,23,David Luiz,https://www.cbf.com.br/futebol-brasileiro/atletas/172367?exercicio=2023
61,Flamengo - RJ,16,Filipe Luís,https://www.cbf.com.br/futebol-brasileiro/atletas/156447?exercicio=2023
61,Flamengo - RJ,3,Rodrigo Caio,https://www.cbf.com.br/futebol-brasileiro/atletas/316645?exercicio=2023
61,Flamengo - RJ,2,Varela,https://www.cbf.com.br/futebol-brasileiro/atletas/778033?exercicio=2023
61,Corinthians - SP,22,Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/534596?exercicio=2023
61,Corinthians - SP,27,Pedrinho,https://www.cbf.com.br/futebol-brasileiro/atletas/697315?exercicio=2023
61,Corinthians - SP,29,Roni,https://www.cbf.com.br/futebol-brasileiro/atletas/387432?exercicio=2023
61,Corinthians - SP,77,Chrystian,https://www.cbf.com.br/futebol-brasileiro/atletas/546794?exercicio=2023
61,Corinthians - SP,6,Fabio Santos,https://www.cbf.com.br/futebol-brasileiro/atletas/162248?exercicio=2023
61,Corinthians - SP,41,Felipe Augusto,https://www.cbf.com.br/futebol-brasileiro/atletas/529019?exercicio=2023
61,Corinthians - SP,20,Giuliano,https://www.cbf.com.br/futebol-brasileiro/atletas/178486?exercicio=2023
61,Corinthians - SP,14,Caetano,https://www.cbf.com.br/futebol-brasileiro/atletas/310842?exercicio=2023
61,Corinthians - SP,30,Matheus Araujo,https://www.cbf.com.br/futebol-brasileiro/atletas/545392?exercicio=2023
62,Botafogo - RJ,12,Lucas Perri,https://www.cbf.com.br/futebol-brasileiro/atletas/337017?exercicio=2023
62,Botafogo - RJ,11,Luis Henrique,https://www.cbf.com.br/futebol-brasileiro/atletas/551311?exercicio=2023
62,Botafogo - RJ,7,Joao Victor,https://www.cbf.com.br/futebol-brasileiro/atletas/322801?exercicio=2023
62,Botafogo - RJ,2,Rafael,https://www.cbf.com.br/futebol-brasileiro/atletas/175719?exercicio=2023
62,Botafogo - RJ,24,Di Placido,https://www.cbf.com.br/futebol-brasileiro/atletas/795731?exercicio=2023
62,Botafogo - RJ,34,Adryelson,https://www.cbf.com.br/futebol-brasileiro/atletas/457303?exercicio=2023
62,Botafogo - RJ,33,Carlos,https://www.cbf.com.br/futebol-brasileiro/atletas/184041?exercicio=2023
62,Botafogo - RJ,94,Philipe,https://www.cbf.com.br/futebol-brasileiro/atletas/351794?exercicio=2023
